"","x"
"1440",7087
"1441",8117
"1442",1249
"1443",3715
"1444",1798
"1445",4836
"1446",6357
"1447",8170
"1448",6100
"1449",4596
"1450",2403
"1451",39
"1452",3833
"1453",1552
"1454",3176
"1455",721
"1456",6560
"1457",5761
"1458",7176
"1459",1961
"1460",1432
"1461",5579
"1462",7538
"1463",2955
"1464",4910
"1465",5473
"1466",4460
"1467",4896
"1468",6883
"1469",5954
"1470",5767
"1471",6810
"1472",1044
"1473",6417
"1474",2843
"1475",327
"1476",4039
"1477",3800
"1478",1311
"1479",7846
"1480",6750
"1481",837
"1482",1205
"1483",8063
"1484",7293
"1485",1768
"1486",4038
"1487",5049
"1488",2296
"1489",6834
"1490",7849
"1491",5871
"1492",1693
"1493",6681
"1494",3316
"1495",6160
"1496",1852
"1497",838
"1498",3212
"1499",7570
"1500",4474
"1501",4703
"1502",5396
"1503",4649
"1504",7414
"1505",3977
"1506",3878
"1507",5699
"1508",5654
"1509",556
"1510",3322
"1511",3003
"1512",4346
"1513",7311
"1514",2435
"1515",945
"1516",2772
"1517",6490
"1518",4826
"1519",1279
"1520",5908
"1521",749
"1522",8152
"1523",224
"1524",7314
"1525",4220
"1526",3448
"1527",7041
"1528",3268
"1529",7820
"1530",4904
"1531",6804
"1532",7313
"1533",4360
"1534",2765
"1535",2240
"1536",4588
"1537",7188
"1538",3721
"1539",534
"1540",3022
"1541",2423
"1542",6265
"1543",7997
"1544",1526
"1545",7234
"1546",5749
"1547",401
"1548",3279
"1549",4780
"1550",3929
"1551",34
"1552",8043
"1553",3728
"1554",8039
"1555",6093
"1556",2046
"1557",3288
"1558",6644
"1559",2751
"1560",877
"1561",2374
"1562",7400
"1563",3984
"1564",1302
"1565",3755
"1566",4178
"1567",571
"1568",4866
"1569",5156
"1570",855
"1571",4926
"1572",3580
"1573",5564
"1574",4688
"1575",5727
"1576",7078
"1577",7081
"1578",5418
"1579",1882
"1580",2206
"1581",68
"1582",4618
"1583",4924
"1584",7372
"1585",5184
"1586",5787
"1587",173
"1588",391
"1589",2350
"1590",505
"1591",4475
"1592",3983
"1593",2289
"1594",3444
"1595",3553
"1596",935
"1597",6054
"1598",1316
"1599",5240
"1600",7365
"1601",6890
"1602",3936
"1603",5157
"1604",2878
"1605",2408
"1606",2438
"1607",90
"1608",6705
"1609",2836
"1610",1623
"1611",1514
"1612",4473
"1613",2600
"1614",2499
"1615",1689
"1616",5101
"1617",3510
"1618",7061
"1619",1954
"1620",3387
"1621",4142
"1622",8354
"1623",1511
"1624",773
"1625",3524
"1626",3375
"1627",3650
"1628",5401
"1629",5640
"1630",7566
"1631",40
"1632",41
"1633",5291
"1634",4239
"1635",8204
"1636",113
"1637",3890
"1638",4651
"1639",7033
"1640",2255
"1641",3158
"1642",6262
"1643",7541
"1644",2690
"1645",7989
"1646",5735
"1647",7737
"1648",4527
"1649",794
"1650",6043
"1651",4111
"1652",8140
"1653",5394
"1654",7155
"1655",4612
"1656",7370
"1657",6376
"1658",3159
"1659",6196
"1660",2705
"1661",6480
"1662",1830
"1663",1359
"1664",1581
"1665",5958
"1666",5007
"1667",7133
"1668",4778
"1669",2579
"1670",667
"1671",3435
"1672",4811
"1673",4611
"1674",798
"1675",2511
"1676",3652
"1677",5260
"1678",1778
"1679",2889
"1680",5971
"1681",7914
"1682",738
"1683",2522
"1684",5690
"1685",2002
"1686",4298
"1687",7122
"1688",7385
"1689",2756
"1690",5935
"1691",7558
"1692",759
"1693",1560
"1694",6211
"1695",6251
"1696",7858
"1697",4987
"1698",1258
"1699",8197
"1700",4107
"1701",6238
"1702",5892
"1703",5948
"1704",2228
"1705",2617
"1706",3920
"1707",699
"1708",3277
"1709",340
"1710",2169
"1711",6937
"1712",3792
"1713",3426
"1714",4990
"1715",4996
"1716",3670
"1717",8334
"1718",3814
"1719",2560
"1720",6384
"1721",3413
"1722",5650
"1723",7848
"1724",2235
"1725",3993
"1726",1698
"1727",1376
"1728",7479
"1729",3845
"1730",4018
"1731",2565
"1732",3956
"1733",4953
"1734",1098
"1735",2166
"1736",5794
"1737",7487
"1738",2041
"1739",2934
"1740",2538
"1741",4053
"1742",8226
"1743",8250
"1744",814
"1745",4724
"1746",1000
"1747",3682
"1748",5340
"1749",5728
"1750",6335
"1751",6035
"1752",8272
"1753",5869
"1754",2539
"1755",8051
"1756",7975
"1757",6185
"1758",619
"1759",5192
"1760",1144
"1761",2182
"1762",1636
"1763",1243
"1764",2282
"1765",2185
"1766",5420
"1767",5959
"1768",4258
"1769",7430
"1770",7062
"1771",2663
"1772",5317
"1773",6461
"1774",4969
"1775",7984
"1776",6592
"1777",5387
"1778",5307
"1779",2877
"1780",7680
"1781",3561
"1782",6826
"1783",2129
"1784",2520
"1785",5624
"1786",4149
"1787",7070
"1788",1965
"1789",5674
"1790",4522
"1791",1742
"1792",1827
"1793",310
"1794",7522
"1795",616
"1796",1261
"1797",1092
"1798",7930
"1799",1411
"1800",4086
"1801",6060
"1802",2211
"1803",4119
"1804",6857
"1805",547
"1806",5741
"1807",7585
"1808",756
"1809",6973
"1810",7475
"1811",1818
"1812",4925
"1813",1782
"1814",7269
"1815",5256
"1816",1163
"1817",6629
"1818",7830
"1819",1558
"1820",5993
"1821",6264
"1822",4547
"1823",240
"1824",1619
"1825",7986
"1826",4390
"1827",6894
"1828",4773
"1829",2112
"1830",3309
"1831",2300
"1832",7179
"1833",4168
"1834",5428
"1835",6077
"1836",7827
"1837",1929
"1838",6128
"1839",7823
"1840",2602
"1841",406
"1842",7658
"1843",8061
"1844",965
"1845",5265
"1846",5781
"1847",54
"1848",2964
"1849",5887
"1850",777
"1851",4634
"1852",2272
"1853",5456
"1854",6343
"1855",3257
"1856",6824
"1857",5594
"1858",6949
"1859",5245
"1860",7459
"1861",2595
"1862",3266
"1863",1214
"1864",830
"1865",569
"1866",2604
"1867",6294
"1868",441
"1869",1983
"1870",7
"1871",6259
"1872",7499
"1873",2222
"1874",4162
"1875",2820
"1876",4188
"1877",6978
"1878",229
"1879",5316
"1880",2930
"1881",7199
"1882",6156
"1883",51
"1884",5299
"1885",2359
"1886",5581
"1887",2562
"1888",2301
"1889",3103
"1890",6501
"1891",1869
"1892",1740
"1893",1362
"1894",7683
"1895",4889
"1896",864
"1897",5324
"1898",2409
"1899",4983
"1900",7206
"1901",1951
"1902",3802
"1903",2124
"1904",6430
"1905",7212
"1906",2766
"1907",4340
"1908",2379
"1909",3838
"1910",1996
"1911",4469
"1912",464
"1913",6920
"1914",1998
"1915",1209
"1916",2030
"1917",335
"1918",5788
"1919",7594
"1920",8220
"1921",4738
"1922",1919
"1923",7272
"1924",1106
"1925",1762
"1926",4150
"1927",3818
"1928",5836
"1929",8178
"1930",3051
"1931",7940
"1932",1025
"1933",44
"1934",6275
"1935",8369
"1936",1935
"1937",8177
"1938",2380
"1939",5257
"1940",4698
"1941",2044
"1942",3804
"1943",5519
"1944",6561
"1945",704
"1946",3989
"1947",6959
"1948",3235
"1949",8353
"1950",7811
"1951",6779
"1952",3427
"1953",2509
"1954",4555
"1955",4564
"1956",5138
"1957",7324
"1958",7413
"1959",332
"1960",1936
"1961",2051
"1962",7089
"1963",6361
"1964",2840
"1965",2287
"1966",6732
"1967",1439
"1968",3879
"1969",7860
"1970",6098
"1971",8165
"1972",7457
"1973",5686
"1974",7074
"1975",1865
"1976",1010
"1977",882
"1978",853
"1979",2356
"1980",259
"1981",6538
"1982",5765
"1983",5186
"1984",4804
"1985",3324
"1986",1702
"1987",697
"1988",7035
"1989",3915
"1990",3447
"1991",7318
"1992",2076
"1993",2837
"1994",1154
"1995",1748
"1996",7002
"1997",692
"1998",4451
"1999",6662
"2000",7028
"2001",7136
"2002",4894
"2003",1035
"2004",5221
"2005",2887
"2006",3661
"2007",1899
"2008",5035
"2009",5093
"2010",4315
"2011",3731
"2012",1448
"2013",1457
"2014",5003
"2015",3343
"2016",1597
"2017",3058
"2018",686
"2019",1989
"2020",7401
"2021",2789
"2022",3326
"2023",3442
"2024",5608
"2025",2922
"2026",6734
"2027",6549
"2028",5020
"2029",221
"2030",1746
"2031",3245
"2032",7000
"2033",6847
"2034",6296
"2035",7593
"2036",558
"2037",3143
"2038",1221
"2039",7893
"2040",6463
"2041",2962
"2042",3600
"2043",949
"2044",7337
"2045",8162
"2046",3100
"2047",3318
"2048",3945
"2049",8317
"2050",682
"2051",6931
"2052",3229
"2053",5807
"2054",1806
"2055",3039
"2056",4713
"2057",3367
"2058",2449
"2059",5268
"2060",5949
"2061",2039
"2062",2716
"2063",2003
"2064",4200
"2065",1583
"2066",2935
"2067",4632
"2068",6330
"2069",4807
"2070",3150
"2071",2012
"2072",1213
"2073",8257
"2074",6379
"2075",3765
"2076",1855
"2077",5149
"2078",460
"2079",6207
"2080",1330
"2081",5562
"2082",3416
"2083",3379
"2084",8002
"2085",1453
"2086",7645
"2087",3198
"2088",7079
"2089",7945
"2090",3625
"2091",4635
"2092",4717
"2093",1610
"2094",5889
"2095",1236
"2096",463
"2097",4662
"2098",5272
"2099",677
"2100",7605
"2101",2096
"2102",1438
"2103",983
"2104",4700
"2105",2788
"2106",6743
"2107",1603
"2108",325
"2109",5301
"2110",263
"2111",3768
"2112",3953
"2113",1386
"2114",273
"2115",7894
"2116",2382
"2117",4419
"2118",1752
"2119",5377
"2120",1857
"2121",7088
"2122",6474
"2123",3618
"2124",2186
"2125",3434
"2126",3032
"2127",7340
"2128",4304
"2129",6333
"2130",467
"2131",4112
"2132",36
"2133",990
"2134",6736
"2135",7366
"2136",3089
"2137",6058
"2138",1984
"2139",130
"2140",560
"2141",5963
"2142",2028
"2143",5653
"2144",2857
"2145",3815
"2146",1828
"2147",4359
"2148",1570
"2149",5841
"2150",215
"2151",3484
"2152",1079
"2153",2645
"2154",2378
"2155",8313
"2156",7571
"2157",2306
"2158",7394
"2159",6653
"2160",5089
"2161",7729
"2162",1718
"2163",8350
"2164",3533
"2165",3829
"2166",83
"2167",3779
"2168",7300
"2169",5411
"2170",7623
"2171",1229
"2172",4312
"2173",7159
"2174",700
"2175",4820
"2176",761
"2177",4507
"2178",3414
"2179",5172
"2180",4736
"2181",2419
